Unnamed: 0,TMDB_ID,Title,Rating,Keywords,Poster_Link,Plot_Story,Genre1,Genre2
17831,997645,bootleg beck and the internet pirates,10.0,"satire, parody, pirate, the pirate bay, online",https://image.tmdb.org/t/p/original/cS4bmWNO096gptYP8Hd4ThY0E6O.jpg,Bootleg Beck and his crusty crew of internet pirates embark on a swashbuckling adventure to torrent a mysterious lost treasure that promises to repair their broken childhoods.,16,35.0
17832,933561,a shadow in the darkness,6.3,short film,https://image.tmdb.org/t/p/original/iROuA97vrSJI90U9E3zcryVjYs0.jpg,A man squares off against a demonic entity in regional Western Australia.,27,53.0
17835,1047358,your brain looks nice,8.0,"computer, internet, online predator, generation z, online relationship",https://image.tmdb.org/t/p/original/wwmsCaWuqgCifTKBoQiYZtx4H3q.jpg,"Isolated in her bedroom, fifteen year old Alice begins to explore the internet and connect with its population. Slowly she uncovers a dark world further bringing her depressive tendencies to the surface. Exploring her brain and asking you the question, how does it look? ‘Your Brain Looks Nice’ is the first feature film from Riley Cummins and Ingrid Harmon (starring)",18,27.0
17836,1055787,ambient trip commander,10.0,"dream, monster, hacker, snowstorm, exploration, snowman, bear, train, synthesizer, alps mountains, psychedelic, strange plants",https://image.tmdb.org/t/p/original/8CJ7ppmGf9PC75Qk3dQZLnGjJHT.jpg,"AMBIENT TRIP COMMANDER is the story of Samantha Tapferstern, a geeky young woman who lives a rather dull life in a medium-sized European city. She works a mundane job at a synthesizer store and spends her lonely evenings playing RPG games. One day she receives a cryptic email from a hacker group inviting her to Lonetal, a village secluded somewhere deep in the European Alps. As we follow her journey to Lonetal, things become more sinister and a grand mystery starts to unfold…",16,9648.0
17839,940562,the fox and the rabbit,10.0,"liverpool, england, romance, flashback, devious plot, indie horror, independent film",https://image.tmdb.org/t/p/original/vTy0I9s7ifo17U4zmLXcV6w5QWP.jpg,"A couple meet after a bad breakup, but things are not what they seem.",27,53.0
17843,1064934,eye candy,10.0,eye candy,https://image.tmdb.org/t/p/original/xy9JOZCJJNfBiOrNFhYkkmqFiIL.jpg,"This short film is a love/action produced by New York Film Academy, in association with Figotin Films. Featuring music by Danny Elfman, Blondie, and Frankie Valli.",28,10749.0
17849,971772,suburban goons,10.0,"drug crime, college, dark comedy, drugs, goon",https://image.tmdb.org/t/p/original/7DY5OnL87XO1lXYpdnkqRC6sR3f.jpg,Three upper class teenagers get more than they bargained for when they enter the local drug scene.,80,53.0
17853,1021923,cartoon network: animated through the years,10.0,"cartoon, compilation, short film, songs",https://image.tmdb.org/t/p/original/kDJTMRAwkr9oXROQGv22QiNgxg5.jpg,A 20-minute trip through 30 years of classics and new faves.,12,35.0
17854,1003768,rusted bearings,10.0,"child abuse, skating, mentoring",https://image.tmdb.org/t/p/original/rkEYKWhIHVSlfBcdkSxunJVZJMR.jpg,"A young skater, Jacob, is on the cusp of his adolescence but held down by a poverty-stricken and abusive household. He attempts to push through this to pursue his passion for skating, eventually being mentored by his new friend Eric",10751,18.0
17855,926732,a stitch in time,6.5,"dressmaker, terminal illness, domestic violence",https://image.tmdb.org/t/p/original/q4JXXxgxpi4sgVifHcACFiQCsj3.jpg,"A heart-warming story about a former dressmaker who reinvents herself after befriending a young Chinese fashion designer, who inspires her to follow her dream. A joyful and moving journey that beautifully celebrates age, culture, and the diversity of Australian life.  When Liebe’s partner Duncan loses his job singing at the local pub, the former dressmaker becomes motivated to help him realise his dream to record an album. Inspired by Hamish, a young Chinese fashion designer who she meets at the local markets, she decides to make clothes again to compensate for the loss of income.",18,35.0
17856,1007640,'the boat with no name' - a community film jam packed with huge chunks of epicness!,9.0,"panorama, indigenous australians, australian outback, marine life, yolngu",https://image.tmdb.org/t/p/original/uKRkCfMweyCE8QQ13IMF7SUzWy2.jpg,"Set amidst the raw beauty of North East Arnhem Land , a small community has lost its school teacher due to government cutbacks. With the chance inheritance of a boat they see this as an opportunity to start a business and find the money to buy their own teacher. Things don't quite go as planned !  Starring a complete local cast from regional centre Nhulunbuy this unique film is a community project and a window into a part of Australia that is rarely seen.  Grab a beer and enjoy the full movie at  https://vimeo.com/728551246",18,35.0
